t,wrist_pitch_servo,wrist_roll_servo,THUMB_servo,INDEX_servo,MIDDLE_servo,RING_servo,PINKY_servo
1771502076.9875708,91.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.037733,91.0,117.0,0.0,13.0,14.0,17.0,10.0
1771502077.0743265,91.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.0953128,91.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.1255317,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.156555,91.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.189048,91.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.2290473,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.2616012,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.2955968,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.325598,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.3556056,92.0,117.0,0.0,13.0,14.0,17.0,11.0
1771502077.388135,92.0,117.0,0.0,14.0,14.0,18.0,11.0
1771502077.4211304,92.0,117.0,0.0,14.0,14.0,18.0,12.0
1771502077.4795332,92.0,117.0,0.0,14.0,14.0,18.0,12.0
1771502077.5020537,92.0,118.0,0.0,14.0,14.0,19.0,12.0
1771502077.5345824,93.0,118.0,0.0,14.0,15.0,19.0,12.0
1771502077.5641453,93.0,118.0,0.0,14.0,15.0,19.0,12.0
1771502077.5971465,93.0,118.0,0.0,15.0,15.0,20.0,12.0
1771502077.630155,93.0,118.0,0.0,15.0,15.0,19.0,12.0
